0.0,4.469587023793731,8.469924703903565,7.44126388211474,3.8489436663763703,12.816736507156474,0.0,4.469587023793731,8.469924703903565,2.114208492798287,0.0
4.469587023793731,0.0,7.268652290655328,6.679161624036357,5.465104140389835,11.72521302186716,4.469587023793731,0.0,7.268652290655328,4.149846321226356,4.469587023793731
8.469924703903565,7.268652290655328,0.0,1.1301291239211082,11.71031570358165,4.519606267843089,8.469924703903565,7.268652290655328,0.0,9.8779159993288,8.469924703903565
7.44126388211474,6.679161624036357,1.1301291239211082,0.0,10.801605322868467,5.407206076248657,7.44126388211474,6.679161624036357,1.1301291239211082,8.948013118872268,7.44126388211474
3.8489436663763703,5.465104140389835,11.71031570358165,10.801605322868467,0.0,16.20064397813008,3.8489436663763703,5.465104140389835,11.71031570358165,1.8735190069459542,3.8489436663763703
12.816736507156474,11.72521302186716,4.519606267843089,5.407206076248657,16.20064397813008,0.0,12.816736507156474,11.72521302186716,4.519606267843089,14.352574966300134,12.816736507156474
0.0,4.469587023793731,8.469924703903565,7.44126388211474,3.8489436663763703,12.816736507156474,0.0,4.469587023793731,8.469924703903565,2.114208492798287,0.0
4.469587023793731,0.0,7.268652290655328,6.679161624036357,5.465104140389835,11.72521302186716,4.469587023793731,0.0,7.268652290655328,4.149846321226356,4.469587023793731
8.469924703903565,7.268652290655328,0.0,1.1301291239211082,11.71031570358165,4.519606267843089,8.469924703903565,7.268652290655328,0.0,9.8779159993288,8.469924703903565
2.114208492798287,4.149846321226356,9.8779159993288,8.948013118872268,1.8735190069459542,14.352574966300134,2.114208492798287,4.149846321226356,9.8779159993288,0.0,2.114208492798287
0.0,4.469587023793731,8.469924703903565,7.44126388211474,3.8489436663763703,12.816736507156474,0.0,4.469587023793731,8.469924703903565,2.114208492798287,0.0
